,baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue,padj
KLF6,547.5454714,0.192769316,2.75E-06,0.001442676,0.713193745,0.475725877,0.999928958
KLF7,494.8919682,0.274410821,6.55E-06,0.001442668,1.313994717,0.188847982,0.999928958
KLF8,433.930752,-0.347676699,-9.56E-06,0.001442671,-1.792046542,0.073125511,0.999928958
KLF9,43.26663658,-0.120405424,-5.54E-07,0.001442688,-0.257964193,0.796434542,0.999928958
KLHDC1,610.1491116,0.070348909,1.56E-06,0.001442664,0.323111847,0.746610538,0.999928958
KLHDC10,961.1558336,-0.026041863,-1.06E-06,0.001442636,-0.163546849,0.87008789,0.999928958
KLHDC2,1924.471977,-0.146925879,-5.35E-06,0.001442647,-0.870109824,0.384240389,0.999928958
KLHDC3,194.1465281,-0.662596166,-1.02E-05,0.001442691,-2.560082641,0.010464728,0.59047318
KLHDC4,2127.333603,0.0436866,1.60E-06,0.001442643,0.258493572,0.796026009,0.999928958
KLHDC8A,493.9411601,-0.012293632,-2.29E-07,0.001442667,-0.053102591,0.957650167,0.999928958
KLHDC8B,11.79522759,-1.596504861,-1.49E-06,0.001442694,-1.568471706,0.116771088,0.999928958
KLHL1,15.50578659,-0.101552284,-9.11E-08,0.001442694,-0.096183131,0.923375128,0.999928958
KLHL10,13.00442308,0.103574371,2.86E-07,0.001442691,0.167176908,0.867230853,0.999928958
KLHL11,1693.721781,0.004829895,1.08E-07,0.001442666,0.021058725,0.98319881,0.999928958
KLHL12,1171.429526,-0.214989866,-4.96E-06,0.001442666,-1.01484716,0.310178689,0.999928958
KLHL14,66.77018111,-0.461687231,-4.17E-06,0.001442685,-1.366877981,0.171663555,0.999928958
KLHL15,1071.257911,0.094111968,3.11E-06,0.001442649,0.528804097,0.596941356,0.999928958
KLHL17,149.9479401,0.324845033,4.16E-06,0.00144268,1.139766128,0.254383749,0.999928958
KLHL18,517.8906947,0.094907905,3.16E-06,0.001442649,0.536046651,0.59192631,0.999928958
KLHL2,1310.33309,-0.176764061,-1.05E-05,0.001442629,-1.335221851,0.181803747,0.999928958
KLHL20,450.3828865,0.100799918,1.71E-06,0.001442671,0.406115443,0.684657779,0.999928958
KLHL21,1255.903467,-0.140649729,-6.55E-06,0.001442635,-0.942146377,0.346117703,0.999928958
KLHL22,238.8490453,0.247728585,2.33E-06,0.001442682,0.744594135,0.456517115,0.999928958
KLHL23,33.34204579,0.13464012,9.72E-07,0.001442685,0.353036481,0.724061091,0.999928958
KLHL24,1683.28337,-0.00766432,-3.28E-07,0.001442631,-0.049957338,0.960156385,0.999928958
KLHL25,721.0315232,0.431229894,1.40E-05,0.001442683,2.412484973,0.015844191,0.683391982
KLHL26,183.8845094,-0.207924102,-4.90E-06,0.001442663,-1.019672095,0.307884,0.999928958
KLHL28,408.7618544,0.224691485,1.10E-05,0.001442646,1.542966508,0.122838902,0.999928958
KLHL29,607.8561781,0.013225577,2.50E-07,0.001442669,0.055252299,0.955937464,0.999928958
KLHL3,503.276633,0.064182962,2.20E-06,0.001442647,0.367700616,0.713096481,0.999928958
KLHL30,6.913596606,-0.998311303,-1.18E-06,0.001442694,-1.062941332,0.287808557,0.999928958
KLHL31,175.0984652,-0.140516891,-1.36E-06,0.001442681,-0.430163373,0.667076804,0.999928958
KLHL35,148.3073807,0.213088442,1.01E-06,0.001442688,0.453274598,0.650351022,0.999928958
KLHL36,1327.728411,0.124569941,7.14E-06,0.001442621,0.923487065,0.355753438,0.999928958
KLHL38,12.58077566,-0.067185683,-1.52E-07,0.001442692,-0.10077664,0.919727771,0.999928958
KLHL4,507.3007106,0.478770892,9.11E-06,0.001442682,2.053047526,0.040067968,0.96903255
KLHL40,112.2987029,0.076099211,2.84E-07,0.00144269,0.142340881,0.886810757,0.999928958
KLHL41,900.6452924,0.218863383,6.45E-07,0.001442691,0.346093745,0.729272264,0.999928958
KLHL42,97.7868727,0.241217083,3.14E-06,0.001442678,0.85307514,0.393617637,0.999928958
KLHL5,812.9878125,0.145184275,5.09E-06,0.001442649,0.841779064,0.399911633,0.999928958
KLHL6,50.05855132,0.030531517,8.74E-08,0.001442691,0.048060822,0.96166777,0.999928958
KLHL7,751.2074519,-0.190286227,-1.10E-05,0.001442633,-1.420317503,0.155515268,0.999928958
KLHL8,65.1025907,0.12843121,7.99E-07,0.001442686,0.31177446,0.755211935,0.999928958
KLHL9,1038.480643,-0.086275016,-5.13E-06,0.001442614,-0.653077594,0.513706256,0.999928958
KMT2A,1833.398279,0.089303033,1.62E-06,0.001442669,0.371745777,0.710082139,0.999928958
KMT2C,1609.750015,0.310373917,3.36E-06,0.001442682,1.000090719,0.317266607,0.999928958
KMT2D,2164.092503,0.308549807,2.49E-06,0.001442685,0.859059865,0.390307489,0.999928958
KMT2E,1584.983524,0.150608724,2.38E-06,0.001442673,0.585351485,0.558311403,0.999928958
KMT5A,605.4485427,-0.095088615,-4.06E-06,0.001442636,-0.609867301,0.541949715,0.999928958
KMT5B,1192.749157,0.067860029,2.35E-06,0.001442646,0.39055177,0.696128582,0.999928958
KNDC1,178.1221058,0.401547269,3.31E-06,0.001442685,1.130191081,0.258395717,0.999928958
KNL1,3927.713019,0.035824635,1.45E-06,0.001442637,0.222563036,0.823875608,0.999928958
KNOP1,1816.735427,-0.01247653,-3.01E-07,0.001442659,-0.061290674,0.951127718,0.999928958
KNSTRN,1775.353573,-0.114081531,-2.40E-06,0.001442666,-0.514028449,0.607232101,0.999928958
KNTC1,2210.258939,0.147985968,3.50E-06,0.001442663,0.70442671,0.481167077,0.999928958
KPNA1,1965.380146,-0.11696671,-3.61E-06,0.001442653,-0.638304694,0.523275357,0.999928958
KPNA2,11274.76094,0.070214859,4.55E-06,0.001442606,0.552964803,0.580287512,0.999928958
KPNA3,3347.770207,-0.170810135,-1.66E-05,0.001442604,-1.647343509,0.09948746,0.999928958
KPNA4,6130.344956,-0.168063204,-8.58E-06,0.001442634,-1.178538979,0.238581802,0.999928958
KPNA5,501.8631333,-0.079140509,-2.94E-06,0.001442643,-0.473601347,0.635784215,0.999928958
KPNA6,1191.864924,0.146022666,3.85E-06,0.00144266,0.734243892,0.462800107,0.999928958
KPNB1,13584.1754,-0.046588781,-3.99E-06,0.001442663,-0.222928669,0.823591023,0.999928958
KPTN,596.6787232,-0.128713959,-1.90E-06,0.001442674,-0.485855125,0.627069887,0.999928958
KRAS,396.569516,0.150887291,4.77E-06,0.001442653,0.830748716,0.406115599,0.999928958
KREMEN1,508.9413666,-0.091436557,-1.61E-06,0.00144267,-0.376950442,0.706210434,0.999928958
KRIT1,1053.416194,0.053454303,1.93E-06,0.001442644,0.313808696,0.753666339,0.999928958
KRR1,1694.242605,-0.127125147,-3.66E-06,0.001442656,-0.669859548,0.502947329,0.999928958
KRT10,27.38458091,0.968535008,2.11E-06,0.001442693,1.41827767,0.156109713,0.999928958
KRT13,10.34346718,-0.879230759,-1.49E-06,0.001442693,-1.125436928,0.26040393,0.999928958
KRT14,45.53864117,0.132550593,8.07E-07,0.001442684,0.365513493,0.714728137,0.999928958
KRT17,13.38708547,-0.283238818,-5.14E-07,0.001442692,-0.375887968,0.707000186,0.999928958
KRT18,12.81554673,-6.826016376,-2.79E-06,0.001442696,-4.440687375,8.97E-06,0.011474278
KRT222,22.425126,-0.410400281,-2.05E-06,0.001442691,-0.740543808,0.45897009,0.999928958
KRT24,712.997846,-0.329435355,-7.45E-06,0.001442672,-1.539657538,0.123643852,0.999928958
KRT40,7.954455321,0.012724248,2.11E-08,0.001442693,0.01514748,0.987914521,0.999928958
KRT7,137.2887779,-1.803033957,-1.94E-06,0.001442694,-1.945002163,0.051774718,0.999928958
KRT8,102.0669788,-0.818181904,-2.58E-06,0.001442692,-1.439339601,0.150054328,0.999928958
KRT9,19.59618071,0.067559643,7.68E-08,0.001442693,0.068959052,0.945022213,0.999928958
KRTCAP3,41.11542545,-0.93225832,2.98E-06,0.001442686,-2.543647942,0.010970159,0.594770675
KSR1,302.1883514,0.439046044,1.05E-05,0.00144268,2.104558525,0.035329755,0.928918476
KSR2,14.50317036,-0.748654571,-1.81E-06,0.001442692,-1.140558203,0.254053819,0.999928958
KTI12,627.5606943,-0.011174285,-3.46E-07,0.001442649,-0.061937923,0.950612267,0.999928958
KTN1,2682.292174,0.058770619,2.43E-06,0.001442637,0.369658062,0.711637283,0.999928958
KYAT1,245.8693267,0.315401597,9.22E-06,0.001442668,1.672256981,0.094473659,0.999928958
KYAT3,515.6830154,0.034767023,7.62E-07,0.001442664,0.158407969,0.874135335,0.999928958
L2HGDH,342.0043841,0.065552814,1.77E-06,0.001442657,0.332825912,0.739265697,0.999928958
L3HYPDH,214.8620357,-0.108115902,-6.29E-07,0.001442684,-0.300741922,0.763611299,0.999928958
L3MBTL1,268.4442057,-0.465578029,-3.70E-06,0.001442686,-1.291932405,0.196380554,0.999928958
L3MBTL2,797.2134485,-0.131880494,-5.42E-06,0.001442641,-0.829279783,0.406946108,0.999928958
L3MBTL3,785.3301201,0.096600137,2.73E-06,0.001442656,0.503034321,0.614940142,0.999928958
L3MBTL4,289.4738989,0.122850289,1.83E-06,0.001442674,0.463464718,0.643031299,0.999928958
LACC1,11.36379037,0.65412646,1.51E-06,0.001442692,0.970296649,0.331898647,0.999928958
LACTB,703.7649633,0.064077411,1.99E-06,0.001442651,0.349172494,0.726959815,0.999928958
LACTB2,578.3488449,-0.226685491,-5.73E-06,0.001442664,-1.11935372,0.262989266,0.999928958
LAD1,21.25529524,-0.915257715,-1.90E-06,0.001442693,-1.305595728,0.191690074,0.999928958
LAMA1,2937.410336,0.305551227,6.43E-06,0.001442672,1.374385377,0.169322074,0.999928958
LAMA2,577.3308548,-0.096695284,-1.56E-06,0.001442672,-0.381049232,0.703166717,0.999928958
LAMA3,90.2675662,0.448730727,2.22E-06,0.001442689,0.978239047,0.327956109,0.999928958
LAMA4,829.9541462,-0.065137882,-9.64E-07,0.001442674,-0.246878076,0.805002584,0.999928958
LAMA5,1540.889461,-0.410667514,-3.65E-06,0.001442685,-1.205285817,0.228092983,0.999928958
LAMB1,6412.875509,0.106908276,3.56E-06,0.001442649,0.60398743,0.545851999,0.999928958
LAMB2,42.65386806,0.117559092,6.38E-07,0.001442687,0.267045987,0.789433754,0.999928958
LAMB4,49.68699904,-0.698114028,-1.78E-06,0.001442692,-1.095140311,0.273455171,0.999928958
LAMC1,4568.094598,0.101516628,1.91E-06,0.001442669,0.430213583,0.667040282,0.999928958
LAMC3,278.227675,0.171586493,1.75E-06,0.001442681,0.536487887,0.591621406,0.999928958
LAMP1,2385.790767,-0.146835467,-7.39E-06,0.001442632,-1.022392081,0.306595367,0.999928958
LAMP2,1089.441855,0.151799434,4.19E-06,0.001442658,0.780547698,0.435068564,0.999928958
LAMP3,37.23257877,0.488250473,1.28E-06,0.001442692,0.776775113,0.437291462,0.999928958
LAMP5,221.9533005,0.478665347,1.00E-05,0.001442683,2.150144543,0.031543783,0.895253928
LAMTOR1,616.3837499,0.139652428,3.11E-06,0.001442665,0.645400825,0.518667469,0.999928958
LAMTOR2,1097.024151,-0.202665659,-2.83E-06,0.001442676,-0.744549228,0.456544271,0.999928958
LAMTOR3,972.7127467,-0.063876955,-1.66E-06,0.001442658,-0.320417774,0.748651654,0.999928958
LAMTOR5,549.5222873,-0.033260237,-3.47E-07,0.00144268,-0.10697999,0.914804855,0.999928958
LANCL1,1424.047381,-0.25050938,-1.41E-05,0.001442656,-1.727192233,0.084133145,0.999928958
LANCL2,1183.937385,-0.287593436,-9.35E-06,0.001442664,-1.609927017,0.10741379,0.999928958
LANCL3,634.694905,-0.245408158,-7.17E-06,0.001442662,-1.301969744,0.192926729,0.999928958
LAP3,2720.641188,-0.015448004,-4.94E-07,0.001442648,-0.086753555,0.930867406,0.999928958
LAPTM4A,1730.572782,-0.123789139,-4.56E-06,0.001442645,-0.737710531,0.460690371,0.999928958
LAPTM4B,70.48170115,0.962114183,3.93E-06,0.001442692,1.932536328,0.053293343,0.999928958
LAPTM5,203.9085752,0.271179398,4.20E-06,0.001442676,1.046042007,0.295541638,0.999928958
LARGE1,605.8551257,0.466064261,0.317251378,0.212074259,3.025389871,0.002483128,0.293845883
LARGE2,308.2754452,0.272781681,1.59E-05,0.00144268,1.702430944,0.088674613,0.999928958
LARP1,8280.068626,-0.054080529,-8.49E-07,0.001442672,-0.211698439,0.832342306,0.999928958
LARP1B,304.6754911,0.053566736,1.19E-06,0.001442663,0.246976733,0.804926231,0.999928958
LARP4,3225.881547,0.076281515,1.15E-06,0.001442674,0.288508153,0.772957791,0.999928958
LARP4B,2088.406609,-0.030745869,-7.52E-07,0.001442659,-0.150288487,0.880537016,0.999928958
LARP6,192.7533097,-0.001399739,-7.72E-09,0.001442679,-0.004574373,0.996350191,0.999928958
LARP7,2049.136218,-0.182714857,-4.97E-06,0.00144266,-0.93571007,0.349422485,0.999928958
LARS,3454.281741,-0.067786054,-3.16E-06,0.001442629,-0.454362932,0.649567627,0.999928958
LARS2,768.3438533,0.023069084,5.65E-07,0.00144266,0.110772852,0.911796474,0.999928958
LAS1L,2544.593208,-0.170698831,-1.40E-05,0.001442611,-1.51450639,0.129897454,0.999928958
LASP1,2587.669614,0.211328194,1.19E-05,0.001442639,1.552133281,0.120630336,0.999928958
LAT2,19.69801197,-0.00832704,-1.73E-08,0.001442691,-0.012899188,0.989708223,0.999928958
LATS1,1614.294878,0.0259996,1.28E-06,0.001442625,0.178079685,0.858660396,0.999928958
LATS2,1304.61285,0.13507887,1.85E-06,0.001442676,0.489134496,0.624746481,0.999928958
LBH,345.1047206,0.628803969,1.21E-05,0.001442693,2.718750015,0.006552911,0.483749767
LBP,215.802193,0.401337182,5.74E-06,0.00144268,1.489921532,0.136244869,0.999928958
LBR,10301.73019,-0.042953898,-2.65E-06,0.001442607,-0.331039208,0.74061487,0.999928958
LBX1,6.353506912,-0.298869604,-1.55E-07,0.001442694,-0.255239783,0.798537906,0.999928958
LBX2,370.6062767,-0.586872539,-9.22E-06,0.001442688,-2.293005809,0.021847671,0.798848638
LCA5,230.8989319,-0.074832443,-1.73E-06,0.001442662,-0.353477542,0.723730463,0.999928958
LCA5L,83.57991375,0.219313235,1.34E-06,0.001442687,0.528701372,0.597012625,0.999928958
LCAT,16.69682564,-0.236294423,-5.45E-07,0.001442692,-0.353299662,0.723863799,0.999928958
LCK,19.95703432,-0.014472671,-4.27E-08,0.00144269,-0.025782276,0.979430999,0.999928958
LCLAT1,2553.450955,0.133240021,6.82E-06,0.001442629,0.933712645,0.350452141,0.999928958
LCMT1,851.7012929,-0.123111722,-3.96E-06,0.001442651,-0.686171771,0.492604797,0.999928958
LCMT2,1168.302119,-0.143470195,-1.10E-05,0.001442605,-1.234374517,0.21706338,0.999928958
LCOR,1308.625333,0.193834255,4.32E-06,0.001442666,0.896114175,0.370191787,0.999928958
LCORL,448.2056997,0.04093796,1.02E-06,0.00144266,0.199203533,0.842103536,0.999928958
LCP1,377.4393995,0.222940695,3.96E-06,0.001442672,0.919878423,0.357636296,0.999928958
LCP2,51.01905148,-0.062195662,-3.89E-07,0.001442686,-0.153539839,0.877972576,0.999928958
LCT,211.4554351,0.184315562,3.49E-06,0.00144267,0.785812095,0.43197758,0.999928958
LDAH,778.7025302,-0.159143896,-6.14E-06,0.001442646,-0.970194276,0.331949663,0.999928958
LDB1,1409.967981,0.068888943,2.05E-06,0.001442653,0.367596722,0.71317396,0.999928958
LDB2,1490.535073,0.31241679,4.89E-05,0.001443053,1.922294021,0.054568772,0.999928958
LDB3,97.69681711,-0.336045503,-1.99E-06,0.001442694,-0.250741832,NA,NA
LDHA,965.6079753,-0.289808074,-6.69E-06,0.00144267,-1.367758546,0.171387667,0.999928958
LDHB,17856.24442,-0.148548728,-6.37E-06,0.00144264,-0.95513358,0.339510149,0.999928958
LDHD,67.35155913,-0.303455399,-7.48E-07,0.001442692,-0.470254577,0.638173146,0.999928958
LDLRAD1,145.9497182,0.102073416,9.80E-07,0.001442681,0.308760425,0.757503776,0.999928958
LDLRAD3,2910.151958,-0.043120276,-1.06E-06,0.001442659,-0.21107413,0.832829427,0.999928958
LDLRAD4,568.1004568,0.407582291,7.78E-06,0.001442678,1.748918226,0.080305156,0.999928958
LDLRAP1,599.9594551,-0.044737716,-1.60E-06,0.001442643,-0.263346241,0.792283722,0.999928958
LEAP2,7.414050784,-0.92810658,-1.19E-06,0.001442693,-1.047259189,0.294980053,0.999928958
LECT1,6709.737314,0.496578298,8.74E-06,0.001442683,2.050193865,0.040345516,0.96903255
LECT2,6.314205523,-0.95307458,-1.67E-06,0.001442695,-0.747225129,0.454927678,0.999928958
LEF1,1389.330346,-0.188225311,-4.20E-06,0.001442666,-0.873165979,0.382572615,0.999928958
LEKR1,78.7765533,0.388372979,2.76E-06,0.001442686,1.015230085,0.309996163,0.999928958
LEMD2,826.133638,0.23691324,3.42E-06,0.001442676,0.882447654,0.377534775,0.999928958
LEMD3,1149.244175,-0.063053291,-1.05E-06,0.001442662,-0.295705411,0.767455065,0.999928958
LEO1,1658.486912,-0.126822466,-4.79E-06,0.001442644,-0.765120156,0.444199999,0.999928958
LEPR,25.34197352,0.720707024,1.63E-06,0.001442692,1.064157208,0.287257488,0.999928958
LEPROT,2642.308218,0.102837136,5.41E-06,0.001442624,0.730120867,0.465316307,0.999928958
LEPROTL1,843.9641799,0.028763245,9.37E-07,0.001442649,0.160105472,0.87279799,0.999928958
LETM1,2052.690674,-0.0864595,-4.22E-06,0.001442627,-0.593219112,0.553034524,0.999928958
LETM2,232.3545186,-0.012307765,-2.40E-07,0.001442666,-0.054242067,0.956742305,0.999928958
LEXM,41.31966859,0.336612881,1.17E-06,0.00144269,0.614865966,0.538643241,0.999928958
LFNG,1777.163708,-0.524206577,-4.79E-06,0.001442686,-1.563550103,0.117923261,0.999928958
LGALS1A,23.29989833,0.218334047,8.10E-07,0.00144269,0.412081168,0.680279931,0.999928958
LGALS1B,617.6002566,-0.566694873,-2.81E-06,0.001442689,-1.24833081,0.211909936,0.999928958
LGALS2,7.204867089,-0.079244916,-6.63E-08,0.001442694,-0.07231708,0.942349573,0.999928958
LGALS3,15.80423626,-0.381185859,-2.09E-06,0.001442691,-0.699685574,0.484123687,0.999928958
LGALS8,639.5834535,-0.169749552,-6.63E-06,0.001442646,-1.041950044,0.297434841,0.999928958
LGALSL,293.6518278,-0.121341112,-3.56E-06,0.001442655,-0.645118008,0.518850715,0.999928958
LGALSL2,68.47602844,0.100513092,2.17E-07,0.001442692,0.140869772,0.887972823,0.999928958
LGI1,72.54068849,-0.160060783,-1.69E-06,0.00144268,-0.510568368,0.60965333,0.999928958
LGI2,240.0769181,0.211630346,2.24E-06,0.001442681,0.672836273,0.501051458,0.999928958
LGMN,1635.474756,-0.037189184,-1.16E-06,0.00144265,-0.204795079,0.837732232,0.999928958
LGR4,1487.973592,-0.084027943,-2.83E-06,0.001442648,-0.478748595,0.632117491,0.999928958
LGR5,520.6145663,0.678476166,4.80E-06,0.001442689,1.780644198,0.074970595,0.999928958
LGR6,38.2480615,1.249561391,0.892055086,0.519106615,3.120639855,0.001804586,0.245749384
LHCGR,16.32229199,-0.091376382,-2.24E-07,0.001442691,-0.141917231,0.887145384,0.999928958
LHFPL1,851.559472,-0.101263753,-3.69E-06,0.001442645,-0.60056028,0.5481329,0.999928958
LHFPL2,318.3080396,-0.273036406,-2.43E-06,0.001442683,-0.818927909,0.412827546,0.999928958
LHFPL3,242.2976819,-0.115747311,-1.10E-06,0.001442681,-0.351693474,0.725068155,0.999928958
LHFPL4,139.3540592,0.290670092,3.73E-06,0.001442679,1.020806525,0.307346113,0.999928958
LHFPL5,84.50530522,-0.536691824,-6.75E-06,0.001442685,-1.873662112,0.060977011,0.999928958
LHPP,560.9645514,-0.234012849,-5.40E-06,0.001442667,-1.103921819,0.269627053,0.999928958
LHX1,33.00111683,-0.103997182,-2.73E-07,0.001442691,-0.16711528,0.867279344,0.999928958
LHX2,11.77051738,-0.677852454,-1.15E-06,0.001442693,-0.914899591,0.360244345,0.999928958
LHX4,10.52333649,0.257146474,1.46E-07,0.001442694,0.187997708,0.850878448,0.999928958
LHX6,156.5007264,0.554143702,2.34E-06,0.00144269,1.11922512,0.263044111,0.999928958
LIAS,886.1027624,-0.070468345,-2.15E-06,0.001442652,-0.382833275,0.701843388,0.999928958
LIFR,2659.040612,0.370035043,4.87E-06,0.00144268,1.317070811,0.18781489,0.999928958
LIG1,1943.627002,0.056341879,2.14E-06,0.001442641,0.339681228,0.7340966,0.999928958
LIG3,2439.772879,-0.124494511,-8.29E-06,0.001442611,-0.996777189,0.318872673,0.999928958
LIG4,221.0477859,-0.071331371,-1.74E-06,0.00144266,-0.346546442,0.728932088,0.999928958
LIM2,44.77977684,-0.51793765,1.77E-05,0.001442745,-0.93812424,0.348180566,0.999928958
LIMA1,3085.995996,0.126801623,4.19E-06,0.001442651,0.713493397,0.475540498,0.999928958
LIMCH1,855.01885,0.471951028,9.64E-06,0.001442678,2.240368524,0.025067008,0.840403986
LIMD1,1501.275932,0.075918084,3.12E-06,0.001442638,0.476161987,0.633958979,0.999928958
LIMD2,4327.672496,0.065628902,1.77E-06,0.001442657,0.333143832,0.739025714,0.999928958
LIMK1,397.8386814,0.38456975,1.43E-05,0.001442677,2.297038705,0.021616562,0.796593017
LIMK2,551.2686946,-0.181286902,-4.19E-06,0.001442659,-0.929932915,0.35240582,0.999928958
LIMS1,1658.00702,-0.298188853,-5.21E-06,0.001442675,-1.224936631,0.220599097,0.999928958
LIMS2,3423.852251,0.040946654,3.33E-06,0.00144258,0.361315774,0.717863404,0.999928958
LIN28A,141.9683978,-0.38383293,-1.64E-06,0.001442689,-0.781411411,0.434560562,0.999928958
LIN28B,3854.637852,-0.03188671,-7.40E-06,0.00144267,-0.153796478,0.877770211,0.999928958
LIN37,759.7683266,-0.159863328,-2.70E-06,0.001442672,-0.64546029,0.518628944,0.999928958
LIN52,1654.850413,-0.039618554,-3.51E-06,0.001442569,-0.366049789,0.714327923,0.999928958
LIN54,826.4667491,0.016299581,4.49E-07,0.001442656,0.082902436,0.933929117,0.999928958
LIN7A,169.3516083,-0.479148207,-9.65E-06,0.001442682,-2.112728496,0.034624013,0.925678776
LIN7C,1667.897479,0.053663689,3.23E-06,0.00144261,0.407470901,0.683662162,0.999928958
LIN9,402.5709588,0.040700448,1.71E-06,0.001442635,0.257616183,0.796703139,0.999928958
LINGO1,335.6537674,0.0384145,7.54E-07,0.001442667,0.165723729,0.868374371,0.999928958
LINGO3,40.15968906,0.405216405,2.08E-06,0.001442688,0.899743301,0.368256874,0.999928958
LINS1,70.00239014,0.102071218,4.96E-07,0.001442689,0.211557523,0.832452251,0.999928958
LIPA,1247.865463,-0.046778511,-7.54E-07,0.001442672,-0.185573685,0.852779092,0.999928958
LIPE,23.12772176,1.197975225,3.61E-06,0.001442693,2.052352053,0.040135461,0.96903255
LIPG,168.1734511,-0.067694833,-7.01E-07,0.00144268,-0.21450387,0.830154149,0.999928958
LIPT1,441.114175,-0.205538737,-5.22E-06,0.001442663,-1.017228472,0.309044754,0.999928958
LIPT2,208.1263044,-0.208353168,-3.62E-06,0.001442672,-0.853796611,0.393217693,0.999928958
LITAF,28.60512136,0.016179601,9.41E-08,0.001442687,0.037002014,0.9704834,0.999928958
LIX1,535.0317348,-0.9913276,-5.98E-07,0.001442694,-0.759174282,0.447748308,0.999928958
LLGL1,2184.685812,-0.01484157,-4.77E-07,0.001442648,-0.083524858,0.933434213,0.999928958
LLGL2,451.9179209,0.009861905,3.12E-07,0.001442651,0.05355943,0.95728618,0.999928958
LLPH,1603.607815,0.032227955,5.82E-07,0.00144267,0.132775139,0.894371216,0.999928958
LMAN1L,1717.057314,0.06775031,9.52E-07,0.001442675,0.247380707,0.804613604,0.999928958
LMAN2,2324.653707,-0.146988991,-3.06E-06,0.001442667,-0.65880373,0.510021812,0.999928958
LMAN2L,1760.285269,-0.049875071,-2.20E-06,0.001442632,-0.325958239,0.744455951,0.999928958
LMBR1,3425.418356,0.134461801,2.48E-06,0.00144267,0.564494404,0.572417707,0.999928958
LMBR1L,292.3047634,-0.179746948,-3.12E-06,0.001442672,-0.73533557,0.462135151,0.999928958
LMBRD1,549.1139874,-0.123690066,-3.16E-06,0.00144266,-0.613740405,0.539386884,0.999928958
LMBRD2,483.4585522,0.128369206,1.66E-06,0.001442677,0.451606773,0.65155229,0.999928958
LMCD1,422.593524,-0.040994427,-5.25E-07,0.001442676,-0.145006293,0.884705903,0.999928958
LMF1,303.2818073,0.093061633,3.02E-06,0.00144265,0.518716595,0.603958388,0.999928958
LMF2,3172.90399,-0.009683869,-9.29E-07,0.001442555,-0.093669145,0.925371981,0.999928958
LMLN,501.2559149,0.206264697,6.33E-06,0.001442658,1.119281203,0.263020192,0.999928958
LMNA,116.4046758,-0.296014514,-2.73E-06,0.001442683,-0.882253638,0.377639662,0.999928958
LMNAL,298.8099223,-0.205665825,-8.13E-06,0.00144265,-1.269085545,0.204410555,0.999928958
LMNB1,6802.237746,-0.177310144,-3.34E-06,0.00144267,-0.756639873,0.449265646,0.999928958
LMNB2,14725.82945,0.089204344,1.44E-06,0.001442672,0.349274086,0.726883552,0.999928958
LMO1,78.87467478,-0.856649217,-9.01E-06,0.001442694,-2.751132185,0.005938967,0.46909048
LMO2,1232.220901,0.100429173,1.51E-06,0.001442674,0.380576495,0.703517526,0.999928958
LMO3,15.54778294,0.203654054,5.46E-07,0.001442691,0.326659527,0.743925415,0.999928958
LMO4,3211.535212,0.240947443,6.79E-06,0.001442663,1.254128561,0.209795281,0.999928958
LMO7,1125.422194,0.00282008,6.02E-08,0.00144267,0.01150295,0.990822176,0.999928958
LMOD1,14.70046594,1.327689953,1.54E-06,0.001442694,1.427383529,0.153469376,0.999928958
LMOD2,79.87009887,0.751189274,1.26E-06,0.001442693,0.959323934,0.337395582,0.999928958
LMOD3,20.07635792,-0.209147928,-3.62E-07,0.001442693,-0.273144362,0.784742247,0.999928958
LMTK2,982.0024425,-0.032941324,-8.83E-07,0.001442656,-0.168155781,0.866460727,0.999928958
LMX1A,42.06610181,0.143481322,5.58E-07,0.00144269,0.27524542,0.783127694,0.999928958
LMX1B,228.602691,1.655084141,1.321133613,0.547267191,3.524624226,0.000424084,0.114242255
LNP1,16.89099598,-0.46386413,-1.57E-06,0.001442691,-0.837340869,0.402400993,0.999928958
LNPEP,1338.398219,-0.167233413,-2.40E-06,0.001442675,-0.622785454,0.533425519,0.999928958
LNPK,888.5165889,-0.273661966,-1.01E-05,0.00144266,-1.634749078,0.10210166,0.999928958
LNX1,113.2760797,-0.596680891,-4.94E-06,0.001442688,-1.694499415,0.090170423,0.999928958
LONP1,2870.896661,-0.088329237,-2.21E-06,0.00144266,-0.434361048,0.664026279,0.999928958
LONP2,1219.514749,0.017840075,4.93E-07,0.001442656,0.090752456,0.927689288,0.999928958
LONRF1,178.0636996,-0.248274724,-6.11E-06,0.001442666,-1.209835263,0.226342112,0.999928958
LONRF2,1830.8897,-0.050617815,-2.11E-06,0.001442635,-0.321019508,0.748195607,0.999928958
LONRF3,341.8307551,-0.475987259,-7.42E-06,0.001442682,-1.848688701,0.064502776,0.999928958
LOX,578.5934059,0.363364752,1.60E-06,0.001442689,0.745997882,0.455668694,0.999928958
LOXHD1,5.969349426,2.076725355,1.48E-06,0.001442694,1.705476598,0.088105573,0.999928958
LOXL1,2665.661235,-0.170683589,-3.98E-06,0.001442664,-0.80932817,0.418326407,0.999928958
LOXL2,942.9514744,-0.065793648,-9.35E-07,0.001442674,-0.244366424,0.806947043,0.999928958
LOXL3,573.5482752,0.526946144,1.10E-05,0.001442686,2.369118727,0.017830529,0.724454399
